[['c_000000000699', 'polyA_site_00001_+_readcount_1', 'FUN_006903', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01182_+_readcount_1', 'ORF_002305-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01183_+_readcount_3', 'ORF_002306', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01188_+_readcount_2', 'ORF_002311', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01189_+_readcount_5', 'ORF_002311', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01190_+_readcount_1', 'ORF_002311', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01191_+_readcount_1', 'ORF_002311', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01192_+_readcount_1', 'ORF_002311', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01193_+_readcount_3', 'ORF_002312', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01194_+_readcount_11', 'ORF_002313-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01195_+_readcount_6', 'ORF_002314', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01196_+_readcount_56', 'ORF_002314', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01197_+_readcount_12', 'ORF_002315', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01198_+_readcount_7', 'ORF_002317', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01199_+_readcount_7', 'ORF_002320', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01200_+_readcount_2', 'ORF_002321', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01202_+_readcount_11', 'ORF_002333-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01203_+_readcount_1', 'ORF_002324', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01205_+_readcount_19', 'ORF_002326', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01206_+_readcount_1', 'ORF_002326-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01207_+_readcount_2', 'ORF_002328', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01208_+_readcount_7', 'ORF_002330', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01209_+_readcount_49', 'ORF_002331', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01210_+_readcount_1', 'ORF_002332', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01211_+_readcount_5', 'ORF_002333', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01212_+_readcount_28', 'ORF_002337', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01216_+_readcount_3', 'ORF_002349', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01217_+_readcount_15', 'ORF_002349', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01218_+_readcount_5', 'ORF_002351-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01219_+_readcount_1', 'ORF_002353', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01220_+_readcount_2', 'ORF_002359', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01221_+_readcount_2', 'ORF_002361', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01222_+_readcount_7', 'ORF_002365', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01223_+_readcount_17', 'ORF_002367', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01224_+_readcount_1', 'ORF_002367', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01225_+_readcount_3', 'ORF_002373', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01226_+_readcount_62', 'ORF_002375', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01227_+_readcount_23', 'ORF_002376', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01228_+_readcount_1', 'ORF_002402', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01229_+_readcount_2', 'ORF_002404', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01230_+_readcount_3', 'ORF_002404', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01231_+_readcount_26', 'ORF_002406', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01232_+_readcount_5', 'ORF_002410', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01234_+_readcount_6', 'ORF_002413', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01235_+_readcount_19', 'ORF_002413', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01236_+_readcount_1', 'ORF_002413', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01237_+_readcount_2', 'ORF_002414', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01238_+_readcount_5', 'ORF_002415', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01242_+_readcount_6', 'ORF_002422', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01244_+_readcount_1', 'ORF_002431', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01245_+_readcount_3', 'ORF_002433', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01246_+_readcount_3', 'ORF_002436', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01247_+_readcount_1', 'ORF_002438', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01248_+_readcount_3', 'ORF_002444-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01250_+_readcount_2', 'ORF_002448', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01253_+_readcount_30', 'ORF_002450', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01254_+_readcount_11', 'ORF_002452', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01255_+_readcount_1', 'ORF_002455', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01257_+_readcount_7', 'ORF_002457', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01258_+_readcount_93', 'ORF_002457', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01259_+_readcount_97', 'ORF_002458', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01260_+_readcount_2', 'ORF_002464', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01261_+_readcount_4', 'ORF_002466', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01263_+_readcount_6', 'ORF_002471', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01264_+_readcount_3', 'ORF_002471', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01267_+_readcount_3', 'ORF_002474', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01271_+_readcount_4', 'ORF_002480-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01272_+_readcount_4', 'ORF_002485-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01273_+_readcount_2', 'ORF_002486', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01274_+_readcount_12', 'ORF_002490', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01275_+_readcount_2', 'ORF_002490', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01276_+_readcount_645', 'ORF_002490', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01277_+_readcount_2', 'ORF_002490', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01278_+_readcount_5', 'ORF_002490', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01279_+_readcount_52', 'ORF_002492-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01280_+_readcount_1', 'ORF_002492-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01281_+_readcount_46', 'ORF_002493', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01282_+_readcount_9', 'ORF_002495', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01283_+_readcount_12', 'ORF_002498', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01284_+_readcount_1', 'ORF_002501', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01285_+_readcount_1', 'ORF_002501', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01286_+_readcount_3', 'ORF_002504', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01288_+_readcount_30', 'ORF_002514', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01290_+_readcount_1', 'ORF_002517', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01291_+_readcount_114', 'ORF_002517', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01292_+_readcount_6', 'ORF_002517', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01293_+_readcount_40', 'ORF_002517', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01294_+_readcount_6', 'ORF_002527', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01295_+_readcount_1', 'ORF_002528', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01297_+_readcount_3', 'ORF_002529', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01298_+_readcount_9', 'ORF_002530', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01299_+_readcount_3', 'ORF_002532', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01300_+_readcount_1', 'ORF_002534', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01301_+_readcount_3', 'ORF_002535', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01302_+_readcount_1', 'ORF_002536', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01303_+_readcount_2', 'ORF_002539', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01304_+_readcount_7', 'ORF_002539', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01305_+_readcount_2', 'ORF_002550', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01306_+_readcount_2', 'ORF_002552-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01307_+_readcount_45', 'ORF_002552-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01308_+_readcount_25', 'ORF_002552-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01309_+_readcount_4', 'ORF_002556', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01310_+_readcount_4', 'ORF_002556', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01312_+_readcount_17', 'ORF_002560', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01313_+_readcount_9', 'ORF_002560-b', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01314_+_readcount_3', 'ORF_002563', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01315_+_readcount_29', 'ORF_002564', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01316_+_readcount_1', 'ORF_002564', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01317_+_readcount_1', 'ORF_002569', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01318_+_readcount_5', 'ORF_002574', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01319_+_readcount_1', 'ORF_002578', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01320_+_readcount_2', 'ORF_002578', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01321_+_readcount_1', 'ORF_002578', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01322_+_readcount_2', 'ORF_002579', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01323_+_readcount_10', 'ORF_002580', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01328_+_readcount_8', 'ORF_002593', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01329_+_readcount_4', 'ORF_002595', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01330_+_readcount_12', 'ORF_002598', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01331_+_readcount_6', 'ORF_002601', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01332_+_readcount_3', 'ORF_002604', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01333_+_readcount_3', 'ORF_002607', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01334_+_readcount_7', 'ORF_002609', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01335_+_readcount_49', 'ORF_002612', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01336_+_readcount_14', 'ORF_002613', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01337_+_readcount_1', 'ORF_002614', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01338_+_readcount_1', 'ORF_002616', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01339_+_readcount_4', 'ORF_002619', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01342_+_readcount_11', 'ORF_002624', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01343_+_readcount_2', 'ORF_002624', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01344_+_readcount_3', 'ORF_002628', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01345_+_readcount_6', 'ORF_002632', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01346_+_readcount_1', 'ORF_002636', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01347_+_readcount_1', 'ORF_002636', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01349_+_readcount_10', 'ORF_002642', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01350_+_readcount_1', 'ORF_002643', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01352_+_readcount_3', 'ORF_002647', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01353_+_readcount_3', 'ORF_002648', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01354_+_readcount_1', 'ORF_002648', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01355_+_readcount_1', 'ORF_002648', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01356_+_readcount_2', 'ORF_002651', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01357_+_readcount_7', 'ORF_002656', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01359_+_readcount_1', 'ORF_002658', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01360_+_readcount_15', 'ORF_002675', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01362_+_readcount_3', 'ORF_002681', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01363_+_readcount_264', 'ORF_002681', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01364_+_readcount_2', 'ORF_002686-a', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01365_+_readcount_7', 'ORF_002686', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01366_+_readcount_5', 'ORF_002687', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01368_+_readcount_7', 'ORF_002688', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01370_+_readcount_19', 'ORF_002693', '+', 'yes'],
 ['c_000000000009', 'polyA_site_01371_+_readcount_2', 'ORF_002693', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01372_+_readcount_2', 'ORF_002697', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01373_+_readcount_1', 'ORF_002697', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01374_+_readcount_1', 'ORF_002697', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01375_+_readcount_10', 'ORF_002704', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01376_+_readcount_10', 'ORF_002706-b', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01377_+_readcount_2', 'ORF_002707', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01378_+_readcount_1', 'ORF_002708', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01380_+_readcount_1', 'ORF_002710', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01382_+_readcount_21', 'ORF_002713', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01383_+_readcount_2', 'ORF_002713', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01385_+_readcount_1', 'ORF_002723', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01386_+_readcount_1', 'ORF_002724', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01389_+_readcount_1', 'ORF_002726-b', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01390_+_readcount_1', 'ORF_002730', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01391_+_readcount_1', 'ORF_002735', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01393_+_readcount_10', 'ORF_002741', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01394_+_readcount_5', 'ORF_002742', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01396_+_readcount_3', 'ORF_002743', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01397_+_readcount_2', 'ORF_002747', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01398_+_readcount_2', 'ORF_002750', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01399_+_readcount_6', 'ORF_002754', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01400_+_readcount_11', 'ORF_002757', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01401_+_readcount_3', 'ORF_002760', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01402_+_readcount_2', 'ORF_002759', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01403_+_readcount_14', 'ORF_002762', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01404_+_readcount_1', 'ORF_002764', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01406_+_readcount_1', 'ORF_002770', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01407_+_readcount_444', 'ORF_002775', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01408_+_readcount_2', 'ORF_002775', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01410_+_readcount_15', 'ORF_002787', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01411_+_readcount_2', 'ORF_002790', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01412_+_readcount_7', 'ORF_002798', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01413_+_readcount_11', 'ORF_002802', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01415_+_readcount_13', 'ORF_002807', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01416_+_readcount_24', 'ORF_002812', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01417_+_readcount_3', 'ORF_002813', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01422_+_readcount_4', 'ORF_002819', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01423_+_readcount_3', 'ORF_002820', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01424_+_readcount_33', 'ORF_002832', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01425_+_readcount_1', 'ORF_002832', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01426_+_readcount_1', 'ORF_002833', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01427_+_readcount_183', 'ORF_002837', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01428_+_readcount_351', 'ORF_002839', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01429_+_readcount_1', 'ORF_002839', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01430_+_readcount_11', 'ORF_002841', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01431_+_readcount_1', 'ORF_002845', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01432_+_readcount_1', 'ORF_002845', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01433_+_readcount_8', 'ORF_002845', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01434_+_readcount_5', 'ORF_002845', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01435_+_readcount_1', 'ORF_002847', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01437_+_readcount_1', 'ORF_002851', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01438_+_readcount_8', 'ORF_002855', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01439_+_readcount_28', 'ORF_002859', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01440_+_readcount_205', 'ORF_002860', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01441_+_readcount_1', 'ORF_002860', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01442_+_readcount_1', 'ORF_002861', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01443_+_readcount_86', 'ORF_002866', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01444_+_readcount_1', 'ORF_002867', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01445_+_readcount_4', 'ORF_002868', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01449_+_readcount_1', 'ORF_002872', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01450_+_readcount_6', 'ORF_002877', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01451_+_readcount_4', 'ORF_002877-b', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01452_+_readcount_4', 'ORF_002882', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01453_+_readcount_9', 'ORF_002883', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01454_+_readcount_3', 'ORF_002885', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01455_+_readcount_3', 'ORF_002887', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01456_+_readcount_1', 'ORF_002892', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01457_+_readcount_1', 'ORF_002893', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01458_+_readcount_20', 'ORF_002893', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01459_+_readcount_1', 'ORF_002895', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01460_+_readcount_9', 'ORF_002895', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01461_+_readcount_46', 'ORF_002900-b', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01462_+_readcount_88', 'ORF_002905', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01463_+_readcount_1', 'ORF_002906', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01464_+_readcount_39', 'FUN_006136', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01465_+_readcount_1', 'ORF_002908', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01466_+_readcount_13', 'ORF_002909', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01467_+_readcount_2', 'ORF_002910', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01468_+_readcount_29', 'ORF_002915', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01469_+_readcount_1', 'ORF_002917', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01470_+_readcount_317', 'ORF_002918', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01471_+_readcount_2', 'ORF_002918', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01472_+_readcount_2', 'ORF_002918', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01473_+_readcount_2', 'ORF_002921', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01474_+_readcount_1', 'ORF_002923', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01476_+_readcount_6', 'ORF_002931', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01477_+_readcount_1', 'ORF_002932', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01478_+_readcount_23', 'ORF_002937', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01479_+_readcount_2', 'ORF_002942', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01480_+_readcount_4', 'ORF_002943', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01481_+_readcount_15', 'ORF_002944', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01482_+_readcount_51', 'ORF_002946-b', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01483_+_readcount_20', 'ORF_002955', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01484_+_readcount_2', 'ORF_002958', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01485_+_readcount_106', 'ORF_002963', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01486_+_readcount_1', 'ORF_002963', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01487_+_readcount_3', 'ORF_002966', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01488_+_readcount_2', 'ORF_002979', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01489_+_readcount_3', 'ORF_002980', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01490_+_readcount_1', 'ORF_002981', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01491_+_readcount_3', 'ORF_002984', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01492_+_readcount_58', 'FUN_006216', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01493_+_readcount_1', 'FUN_006216', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01494_+_readcount_1', 'ORF_002986', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01495_+_readcount_2', 'ORF_002989', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01496_+_readcount_1', 'ORF_002989', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01497_+_readcount_1', 'ORF_002991-b', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01498_+_readcount_49', 'ORF_002995', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01499_+_readcount_2', 'ORF_002995', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01500_+_readcount_1', 'ORF_002995', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01503_+_readcount_57', 'ORF_002999', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01506_+_readcount_7', 'ORF_003010', '+', 'yes'],
 ['c_000000000658', 'polyA_site_01509_+_readcount_3', 'ORF_003014', '+', 'yes'],
